Load,Method,Metric,Type,Value,Source
Light,MAPPO-OR,throughput,II,100.82556213333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,102.53332766666668,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.4088092,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.98202053333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.07470160000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.79243633333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,91.18729726666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,63.33639026666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.1508748,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.46119633333332,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,99.32512273333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,98.55250160000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.04260046666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.12586786666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.35376853333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,99.79129160000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,99.25626093333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.0687554,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,98.70765066666665,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,99.608458,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,94.32543720000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.75578666666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.32391899999999,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.98558200000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,97.17230500000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.96421666666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.6990914,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.56468253333335,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.97489820000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.14611066666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.34181106666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.24313626666668,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.38605793333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.80899653333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,93.65490893333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.06162093333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.78250600000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,102.62397513333335,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.25102659999999,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.9808334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.98320766666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.37667353333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.66604860000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,97.39154866666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.40131133333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.43770353333332,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.72506879999999,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.14491966666665,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.14968373333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,82.76902153333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.05567626666665,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.21740686666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,82.3935024,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.76642413333335,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.86700006666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,97.55635473333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.50821493333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,90.91802066666668,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.26654400000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.83739806666668,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.81254580000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.66604860000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.1806612,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,103.93899846666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,93.59164306666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.31551460000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,103.17867933333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.25222006666665,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,99.80868413333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.07945906666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.82082853333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,106.06690773333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,89.60449166666668,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.71089766666668,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.63538539999999,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,102.00126573333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,119.12100220000002,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.8066304,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,102.33787953333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,77.36379806666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,97.13274826666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.24147973333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.22954880000002,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.21404273333332,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.83384699999999,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,97.2096938,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.14963786666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.12467733333332,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.25249573333335,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.14372873333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.61181106666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,97.92335466666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.10087319999998,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,97.3110078,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.07351233333335,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.25951646666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,102.3427566,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.61181106666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,103.19231386666668,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.88028786666668,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.25249573333335,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.86818446666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,97.24821226666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,86.20797046666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,99.82724286666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.03309293333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.38488479999998,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,99.92943919999999,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.95591040000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.92981379999999,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,85.18802593333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.59884986666665,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,88.07027826666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.96421666666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.64245986666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,87.82894793333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.5211528,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.9025454,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,80.27601133333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.81372900000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.17708586666664,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.96659020000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.15547646666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,103.17372226666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.08079453333335,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.37315486666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.94048806666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.88950920000002,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.96421666666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,91.02303239999999,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.13539286666668,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,64.45125673333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.30237153333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.93574366666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.88003046666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.1806612,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,99.79476966666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.30868913333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.0831266,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,97.36726206666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.96065666666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,98.92932766666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.1092034,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.03665800000002,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.28087193333334,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.97608520000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,90.69148393333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.43535480000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,58.42300613333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.22325326666667,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.11228733333336,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,99.98643473333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,124.7648418,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.60002800000001,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.11872526666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.52350553333333,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,77.88003839999999,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.90847206666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.99745553333335,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.17708586666664,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,100.4306578,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,101.00933186666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,99.24823326666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,93.83394426666666,./gat-mappo/log/mappo_initialization/throughput_type1.log
Light,MAPPO-OR,throughput,II,97.7996014,./gat-mappo/log/mappo_initialization/throughput_type1.log
